budget,genres,id,keywords,original_language,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,title,vote_average,vote_count,release_year,net_profit,roi
90000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",291805,"[{""id"": 212, ""name"": ""london england""}, {""id"": 478, ""name"": ""china""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 2908, ""name"": ""secret society""}, {""id"": 7002, ""name"": ""vigilante""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 10051, ""name"": ""heist""}, {""id"": 10562, ""name"": ""on the run""}, {""id"": 228519, ""name"": ""macau china""}, {""id"": 236458, ""name"": ""magician""}]",en,Now You See Me 2,51.535701,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""K/O Paper Products"", ""id"": 7296}, {""name"": ""TIK Films"", ""id"": 72441}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-06-02,334901337,129,Now You See Me 2,6.7,3235,2016,244901337,272.11
68000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",10003,"[{""id"": 220, ""name"": ""berlin""}, {""id"": 2139, ""name"": ""russia""}, {""id"": 5138, ""name"": ""gas""}, {""id"": 6168, ""name"": ""master thief""}, {""id"": 186946, ""name"": ""the saint""}]",en,The Saint,20.913852,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Mace Neufeld Productions"", ""id"": 2767}, {""name"": ""Rysher Entertainment"", ""id"": 11661}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-04-03,118063304,116,The Saint,5.9,302,1997,50063304,73.62
92000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",1535,"[{""id"": 470, ""name"": ""spy""}, {""id"": 478, ""name"": ""china""}, {""id"": 591, ""name"": ""cia""}, {""id"": 2106, ""name"": ""cold war""}]",en,Spy Game,27.166757,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Metropolitan Filmexport"", ""id"": 656}, {""name"": ""Toho-Towa"", ""id"": 657}, {""name"": ""Red Wagon Productions"", ""id"": 780}, {""name"": ""Beacon Communications"", ""id"": 919}, {""name"": ""Kalima Productions GmbH & Co. KG"", ""id"": 7385}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-11-18,143049560,126,Spy Game,6.8,579,2001,51049560,55.49
90000000,"[{""id"": 878, ""name"": ""Science Fiction""}]",2067,"[{""id"": 839, ""name"": ""mars""}, {""id"": 1612, ""name"": ""spacecraft""}, {""id"": 3801, ""name"": ""space travel""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 11440, ""name"": ""long take""}, {""id"": 12405, ""name"": ""outer space""}, {""id"": 14626, ""name"": ""astronaut""}, {""id"": 157444, ""name"": ""dismemberment""}, {""id"": 160515, ""name"": ""alien contact""}, {""id"": 191586, ""name"": ""trapped in space""}]",en,Mission to Mars,16.058284,"[{""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""The Jacobson Company"", ""id"": 3638}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Red Horizon Productions"", ""id"": 22103}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-03-10,60874615,114,Mission to Mars,5.7,369,2000,-29125385,-32.36
90000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",46195,"[{""id"": 1161, ""name"": ""brazil""}, {""id"": 2551, ""name"": ""pet""}, {""id"": 2646, ""name"": ""bird""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 7453, ""name"": ""canary""}, {""id"": 12649, ""name"": ""samba""}, {""id"": 18165, ""name"": ""animal""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 236475, ""name"": ""rio 1""}, {""id"": 236476, ""name"": ""r\u00edo 1""}]",en,Rio,46.200042,"[{""name"": ""Blue Sky Studios"", ""id"": 9383}, {""name"": ""Twentieth Century Fox Animation"", ""id"": 11749}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-04-03,484635760,96,Rio,6.5,2166,2011,394635760,438.48
100000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",2277,"[{""id"": 803, ""name"": ""android""}, {""id"": 3249, ""name"": ""hologram""}, {""id"": 6089, ""name"": ""freedom""}, {""id"": 9685, ""name"": ""futuristic""}, {""id"": 14544, ""name"": ""robot""}]",en,Bicentennial Man,24.939295,"[{""name"": ""Laurence Mark Productions"", ""id"": 415}, {""name"": ""1492 Pictures"", ""id"": 436}, {""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Radiant Productions"", ""id"": 18990}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-12-17,93700000,131,Bicentennial Man,6.9,963,1999,-6300000,-6.3
90000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",4477,"[{""id"": 242, ""name"": ""new york""}, {""id"": 949, ""name"": ""terrorist""}, {""id"": 2142, ""name"": ""anonymity""}, {""id"": 7005, ""name"": ""northern ireland""}]",en,The Devil's Own,15.350451,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-03-12,140807547,107,The Devil's Own,5.9,290,1997,50807547,56.45
100000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}]",8665,"[{""id"": 339, ""name"": ""submarine""}, {""id"": 2111, ""name"": ""soviet union""}, {""id"": 4607, ""name"": ""core melt""}, {""id"": 6790, ""name"": ""north atlantic""}, {""id"": 155652, ""name"": ""nuclear""}, {""id"": 187056, ""name"": ""woman director""}]",en,K-19: The Widowmaker,15.625949,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Intermedia Films"", ""id"": 763}, {""name"": ""National Geographic Society"", ""id"": 2471}, {""name"": ""New Regency Pictures"", ""id"": 10104}, {""name"": ""Palomar Pictures (II)"", ""id"": 11371}, {""name"": ""First Light Production"", ""id"": 20344}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-07-19,35168966,138,K-19: The Widowmaker,6.1,264,2002,-64831034,-64.83
20000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",9387,"[{""id"": 1394, ""name"": ""gladiator""}, {""id"": 1522, ""name"": ""repayment""}, {""id"": 4798, ""name"": ""despot""}, {""id"": 14665, ""name"": ""barbarian""}, {""id"": 234213, ""name"": ""sword and sorcery""}]",en,Conan the Barbarian,31.802807,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Dino De Laurentiis Company"", ""id"": 10308}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1982-04-02,79114085,129,Conan the Barbarian,6.6,650,1982,59114085,295.57
88000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",921,"[{""id"": 396, ""name"": ""transporter""}, {""id"": 1199, ""name"": ""netherlands""}, {""id"": 1477, ""name"": ""world cup""}, {""id"": 1952, ""name"": ""socially deprived family""}, {""id"": 2783, ""name"": ""family's daily life""}, {""id"": 2792, ""name"": ""boxer""}, {""id"": 4487, ""name"": ""boxing match""}, {""id"": 4610, ""name"": ""comeback""}, {""id"": 4613, ""name"": ""training""}, {""id"": 4614, ""name"": ""heavy weight""}, {""id"": 4615, ""name"": ""folk hero""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 6066, ""name"": ""defeat""}, {""id"": 6075, ""name"": ""sport""}]",en,Cinderella Man,24.100863,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Parkway Pictures (I)"", ""id"": 631}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-06-02,108539911,144,Cinderella Man,7.3,616,2005,20539911,23.34
90000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10751, ""name"": ""Family""}]",49852,[],en,The Nutcracker: The Untold Story,3.593349,"[{""name"": ""Vnesheconombank"", ""id"": 24013}, {""name"": ""Nutcracker Holdings"", ""id"": 24014}, {""name"": ""HCC Media Group"", ""id"": 24015}, {""name"": ""Russian Roulette Ltd."", ""id"": 24016}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""HU"", ""name"": ""Hungary""}]",2010-11-24,16178959,110,The Nutcracker: The Untold Story,5.4,50,2010,-73821041,-82.02
87000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",4464,"[{""id"": 643, ""name"": ""horse race""}, {""id"": 2355, ""name"": ""american dream""}, {""id"": 3525, ""name"": ""racehorse""}, {""id"": 5571, ""name"": ""great depression""}]",en,Seabiscuit,14.824166,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""The Kennedy/Marshall Company"", ""id"": 862}, {""name"": ""DreamWorks Pictures"", ""id"": 7293}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-07-22,148336445,141,Seabiscuit,6.7,216,2003,61336445,70.5
92000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",664,"[{""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 2213, ""name"": ""tornado""}, {""id"": 2214, ""name"": ""twister""}, {""id"": 2493, ""name"": ""oklahoma""}, {""id"": 3337, ""name"": ""metereologist""}, {""id"": 3338, ""name"": ""invention""}, {""id"": 3693, ""name"": ""climate""}, {""id"": 3875, ""name"": ""barn""}, {""id"": 5096, ""name"": ""natural disaster""}, {""id"": 5543, ""name"": ""cow""}, {""id"": 9276, ""name"": ""truck""}, {""id"": 10617, ""name"": ""disaster""}, {""id"": 12335, ""name"": ""aunt niece relationship""}, {""id"": 12336, ""name"": ""storm chaser""}, {""id"": 15160, ""name"": ""divorce""}]",en,Twister,32.079995,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Constant c Productions"", ""id"": 23370}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-05-10,494471524,113,Twister,6.1,950,1996,402471524,437.47
90000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",8358,"[{""id"": 911, ""name"": ""exotic island""}, {""id"": 1252, ""name"": ""suicide attempt""}, {""id"": 5605, ""name"": ""volleyball""}, {""id"": 9957, ""name"": ""loneliness""}, {""id"": 12617, ""name"": ""airplane crash""}, {""id"": 155746, ""name"": ""deserted island""}, {""id"": 157524, ""name"": ""tropical island""}, {""id"": 170319, ""name"": ""survival skills""}]",en,Cast Away,57.739713,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Playtone"", ""id"": 4171}, {""name"": ""ImageMovers"", ""id"": 11395}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-12-22,429632142,143,Cast Away,7.5,3218,2000,339632142,377.37
100000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}]",9836,"[{""id"": 270, ""name"": ""ocean""}, {""id"": 1357, ""name"": ""fish""}, {""id"": 2172, ""name"": ""zoo""}, {""id"": 3028, ""name"": ""penguin""}, {""id"": 4345, ""name"": ""tap dancing""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9986, ""name"": ""crush""}, {""id"": 10794, ""name"": ""snow""}, {""id"": 11500, ""name"": ""anthropomorphism""}, {""id"": 12990, ""name"": ""singing""}, {""id"": 14728, ""name"": ""antarctica""}, {""id"": 18035, ""name"": ""family""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Happy Feet,37.272385,"[{""name"": ""Kennedy Miller Productions"", ""id"": 2537}, {""name"": ""Animal Logic"", ""id"": 8089}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",2006-11-16,384335608,108,Happy Feet,5.9,1410,2006,284335608,284.34
75000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2502,"[{""id"": 220, ""name"": ""berlin""}, {""id"": 782, ""name"": ""assassin""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1453, ""name"": ""amnesia""}, {""id"": 1589, ""name"": ""sniper""}, {""id"": 2251, ""name"": ""lie""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10562, ""name"": ""on the run""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 11134, ""name"": ""espionage""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 14967, ""name"": ""foot chase""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 18067, ""name"": ""exploding house""}, {""id"": 18520, ""name"": ""though guy""}, {""id"": 18522, ""name"": ""one against many""}, {""id"": 33779, ""name"": ""rail car""}, {""id"": 164148, ""name"": ""dark past""}, {""id"": 186450, ""name"": ""moscow""}, {""id"": 188955, ""name"": ""hand to hand combat""}]",en,The Bourne Supremacy,53.213931,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""The Kennedy/Marshall Company"", ""id"": 862}, {""name"": ""Hypnotic"", ""id"": 7384}, {""name"": ""Motion Picture THETA Produktionsgesellschaft"", ""id"": 11346}, {""name"": ""Ludlum Entertainment"", ""id"": 11347}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-07-23,288500217,108,The Bourne Supremacy,7.2,2825,2004,213500217,284.67
85000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",9772,"[{""id"": 378, ""name"": ""prison""}, {""id"": 417, ""name"": ""corruption""}, {""id"": 736, ""name"": ""journalist""}, {""id"": 833, ""name"": ""white house""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 1954, ""name"": ""ultimatum""}, {""id"": 7188, ""name"": ""hostage-taking""}, {""id"": 8986, ""name"": ""air force one""}, {""id"": 10237, ""name"": ""aerial combat""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 15089, ""name"": ""fighter plane""}, {""id"": 41249, ""name"": ""secret service""}, {""id"": 174019, ""name"": ""american president""}, {""id"": 188955, ""name"": ""hand to hand combat""}, {""id"": 200808, ""name"": ""negotiation""}, {""id"": 207901, ""name"": ""political prisoner""}, {""id"": 226150, ""name"": ""airplane hijack""}]",en,Air Force One,36.38795,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Beacon Communications"", ""id"": 919}, {""name"": ""Radiant Productions"", ""id"": 18990}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-07-25,315156409,124,Air Force One,6.2,840,1997,230156409,270.77
85000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",161,"[{""id"": 378, ""name"": ""prison""}, {""id"": 3430, ""name"": ""pickpocket""}, {""id"": 3688, ""name"": ""strip club""}, {""id"": 10453, ""name"": ""con artist""}, {""id"": 10530, ""name"": ""atlantic city""}, {""id"": 11362, ""name"": ""cockney accent""}, {""id"": 14570, ""name"": ""las vegas""}, {""id"": 159355, ""name"": ""card dealer""}, {""id"": 159358, ""name"": ""explosives expert""}, {""id"": 159362, ""name"": ""black and white scene""}, {""id"": 159369, ""name"": ""male""}, {""id"": 159370, ""name"": ""salt lake city utah""}]",en,Ocean's Eleven,60.929352,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Section Eight"", ""id"": 129}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""Jerry Weintraub Productions"", ""id"": 2596}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""WV Films II"", ""id"": 24939}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-12-07,450717150,116,Ocean's Eleven,7.2,3783,2001,365717150,430.26
75000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",52451,"[{""id"": 9791, ""name"": ""number in title""}, {""id"": 12995, ""name"": ""historical fiction""}, {""id"": 14577, ""name"": ""musketeer""}, {""id"": 207941, ""name"": ""17th century""}, {""id"": 209714, ""name"": ""3d""}]",en,The Three Musketeers,36.605246,"[{""name"": ""Impact Pictures"", ""id"": 248}, {""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Nouvelles \u00c9ditions de Films (NEF)"", ""id"": 753}, {""name"": ""New Legacy"", ""id"": 939}, {""name"": ""Constantin Film Produktion"", ""id"": 5755}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2011-08-31,132274484,110,The Three Musketeers,5.6,924,2011,57274484,76.37
85000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",76492,"[{""id"": 616, ""name"": ""witch""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 2904, ""name"": ""mummy""}, {""id"": 3133, ""name"": ""vampire""}, {""id"": 3633, ""name"": ""dracula""}, {""id"": 4062, ""name"": ""skeleton""}, {""id"": 5891, ""name"": ""backpacker""}, {""id"": 6737, ""name"": ""frankenstein""}, {""id"": 11155, ""name"": ""wolfman""}, {""id"": 12377, ""name"": ""zombie""}, {""id"": 160130, ""name"": ""invisible man""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 179860, ""name"": ""\u00a0nosferatu""}, {""id"": 181068, ""name"": ""protective father""}, {""id"": 231407, ""name"": ""fang vamp""}]",en,Hotel Transylvania,56.257411,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Sony Pictures Animation"", ""id"": 2251}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-09-20,358375603,91,Hotel Transylvania,6.8,2566,2012,273375603,321.62
85000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",4523,"[{""id"": 351, ""name"": ""poison""}, {""id"": 2011, ""name"": ""queen""}, {""id"": 3205, ""name"": ""fairy tale""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 7376, ""name"": ""princess""}, {""id"": 7939, ""name"": ""portal""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 170362, ""name"": ""fantasy world""}, {""id"": 177901, ""name"": ""evil witch""}, {""id"": 193521, ""name"": ""part animation""}]",en,Enchanted,29.21998,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Josephson Entertainment"", ""id"": 1894}, {""name"": ""Andalasia Productions"", ""id"": 8908}, {""name"": ""Right Coast Productions"", ""id"": 8909}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-11-20,340487652,107,Enchanted,6.6,1449,2007,255487652,300.57
85000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",59961,"[{""id"": 591, ""name"": ""cia""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 41668, ""name"": ""safe house""}, {""id"": 176802, ""name"": ""rogue agent""}, {""id"": 176806, ""name"": ""cape town south africa""}, {""id"": 176809, ""name"": ""soccer stadium""}]",en,Safe House,34.773106,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Dentsu"", ""id"": 6452}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Bluegrass Films"", ""id"": 13778}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-02-09,208076205,115,Safe House,6.3,1345,2012,123076205,144.8
